height,name,truncated,xmin,ymin,xmax,ymax,image,width
400,Crimps,0,378,385,387,393,0058,400
400,Crimps,1,385,392,394,400,0058,400
400,Sloper,0,284,231,312,261,0058,400
400,Sloper,0,274,263,300,288,0058,400
400,Sloper,0,238,272,266,296,0058,400
400,Sloper,0,280,304,321,344,0058,400
400,Sloper,0,259,363,290,383,0058,400
400,Crimps,0,248,318,261,334,0058,400
400,Crimps,0,248,301,257,309,0058,400
400,Crimps,0,232,310,244,319,0058,400
400,Crimps,0,219,320,231,329,0058,400
400,Sloper,0,173,327,202,353,0058,400
400,Sloper,0,118,361,148,378,0058,400
400,Sloper,0,46,347,73,364,0058,400
400,Crimps,0,156,317,164,323,0058,400
400,Crimps,0,155,306,163,313,0058,400
400,Crimps,0,104,303,114,310,0058,400
400,Crimps,0,103,291,111,301,0058,400
400,Sloper,0,270,152,278,161,0058,400
400,Crimps,0,255,154,268,168,0058,400
400,Crimps,0,260,151,265,159,0058,400
400,Volumes,0,247,142,285,180,0058,400
400,Crimps,0,204,282,221,303,0058,400
400,Crimps,0,225,223,248,243,0058,400
400,Crimps,0,229,234,246,250,0058,400
400,Sloper,0,195,196,229,227,0058,400
400,Crimps,0,133,250,142,258,0058,400
400,Pinches,0,168,287,194,300,0058,400
400,Pinches,0,159,258,182,280,0058,400
400,Crimps,0,110,206,133,223,0058,400
400,Crimps,0,144,174,173,216,0058,400
400,Crimps,0,162,189,189,225,0058,400
400,Crimps,0,152,171,169,192,0058,400
400,Crimps,0,191,165,217,192,0058,400
400,Jugs,0,222,129,248,150,0058,400
400,Jugs,0,213,61,238,86,0058,400
400,Crimps,0,71,279,89,296,0058,400
400,Crimps,0,68,291,91,308,0058,400
400,Sloper,0,51,293,73,316,0058,400
400,Crimps,0,78,254,93,271,0058,400
400,Crimps,0,53,254,69,270,0058,400
400,Jugs,0,86,212,102,221,0058,400
400,Crimps,0,73,196,92,213,0058,400
400,Crimps,0,53,155,70,170,0058,400
400,Crimps,0,30,48,51,67,0058,400
400,Crimps,0,48,65,63,83,0058,400
400,Crimps,0,62,137,76,149,0058,400
400,Sloper,0,78,159,99,188,0058,400
400,Sloper,0,98,154,138,195,0058,400
400,Sloper,0,33,123,60,169,0058,400
400,Sloper,0,3,174,53,214,0058,400
400,Jugs,1,1,147,27,164,0058,400
400,Crimps,0,35,175,57,193,0058,400
400,Sloper,1,3,1,53,41,0058,400
400,Jugs,0,146,14,175,41,0058,400
400,Sloper,0,111,114,157,160,0058,400
400,Pinches,0,123,75,154,102,0058,400
400,Sloper,0,180,17,244,60,0058,400
400,Sloper,0,101,8,144,73,0058,400
400,Crimps,0,176,80,215,118,0058,400
400,Sloper,0,163,114,187,158,0058,400
400,Crimps,0,187,97,225,160,0058,400
400,Volumes,0,29,62,142,248,0058,400
400,Sloper,0,6,7,50,49,0059,400
400,Crimps,0,29,54,48,76,0059,400
400,Crimps,0,45,74,61,88,0059,400
400,Jugs,0,6,153,27,170,0059,400
400,Sloper,0,32,127,53,173,0059,400
400,Crimps,0,57,141,69,154,0059,400
400,Crimps,0,47,161,64,176,0059,400
400,Sloper,0,73,163,89,194,0059,400
400,Crimps,0,67,200,89,217,0059,400
400,Jugs,0,85,217,98,229,0059,400
400,Jugs,0,34,179,57,200,0059,400
400,Sloper,0,7,178,54,217,0059,400
400,Sloper,1,1,215,25,240,0059,400
400,Jugs,0,9,248,25,261,0059,400
400,Sloper,1,1,231,19,251,0059,400
400,Crimps,0,54,259,67,275,0059,400
400,Crimps,0,76,261,88,276,0059,400
400,Crimps,0,72,285,89,305,0059,400
400,Sloper,0,49,351,73,372,0059,400
400,Sloper,0,50,303,74,323,0059,400
400,Sloper,0,118,373,145,393,0059,400
400,Crimps,0,96,301,107,310,0059,400
400,Crimps,0,102,312,112,320,0059,400
400,Crimps,0,128,256,137,265,0059,400
400,Crimps,0,102,209,129,229,0059,400
400,Sloper,0,92,157,132,199,0059,400
400,Sloper,0,94,14,135,77,0059,400
400,Pinches,0,114,78,146,108,0059,400
400,Sloper,0,104,120,150,165,0059,400
400,Jugs,0,138,17,166,44,0059,400
400,Sloper,0,171,15,240,61,0059,400
400,Jugs,0,204,61,233,88,0059,400
400,Crimps,0,292,25,301,34,0059,400
400,Jugs,0,316,31,351,60,0059,400
400,Volumes,0,252,23,306,65,0059,400
400,Volumes,0,246,51,292,96,0059,400
400,Jugs,0,301,110,322,129,0059,400
400,Crimps,0,369,18,392,46,0059,400
400,Crimps,0,167,81,209,121,0059,400
400,Sloper,0,154,117,181,161,0059,400
400,Crimps,0,180,99,220,165,0059,400
400,Jugs,0,217,132,242,153,0059,400
400,Crimps,0,252,158,267,173,0059,400
400,Crimps,0,269,155,278,166,0059,400
400,Sloper,0,257,155,263,163,0059,400
400,Volumes,0,244,146,285,187,0059,400
400,Crimps,0,186,170,211,195,0059,400
400,Crimps,0,137,177,168,223,0059,400
400,Crimps,0,156,196,183,232,0059,400
400,Crimps,0,146,176,163,199,0059,400
400,Sloper,0,187,202,227,236,0059,400
400,Crimps,0,221,229,246,254,0059,400
400,Crimps,0,227,246,247,263,0059,400
400,Crimps,0,200,294,220,315,0059,400
400,Crimps,0,151,317,162,326,0059,400
400,Crimps,0,154,328,162,336,0059,400
400,Pinches,0,155,267,180,291,0059,400
400,Pinches,0,166,295,191,311,0059,400
400,Sloper,0,171,342,204,370,0059,400
400,Sloper,0,237,285,268,309,0059,400
400,Sloper,0,286,243,319,274,0059,400
400,Sloper,0,276,277,306,305,0059,400
400,Crimps,0,251,336,265,352,0059,400
400,Sloper,0,286,321,330,367,0059,400
400,Crimps,0,219,337,231,346,0059,400
400,Crimps,0,234,328,244,335,0059,400
400,Crimps,0,249,318,259,325,0059,400
400,Crimps,0,353,178,370,186,0059,400
400,Crimps,0,372,173,390,179,0059,400
400,Jugs,0,364,182,380,195,0059,400
400,Volumes,0,344,168,396,199,0059,400
400,Crimps,0,325,211,374,236,0059,400
400,Crimps,1,349,231,400,302,0059,400
400,Volumes,0,28,70,138,254,0059,400
400,Jugs,1,376,1,400,23,0060,400
400,Pinches,0,336,60,373,91,0060,400
400,Crimps,1,321,1,374,54,0060,400
400,Sloper,0,317,107,365,159,0060,400
400,Sloper,0,367,110,399,159,0060,400
400,Crimps,0,329,176,362,228,0060,400
400,Crimps,0,348,176,364,197,0060,400
400,Crimps,0,355,196,376,238,0060,400
400,Sloper,1,384,205,400,240,0060,400
400,Pinches,0,315,277,348,303,0060,400
400,Pinches,0,322,311,349,325,0060,400
400,Crimps,0,362,304,384,326,0060,400
400,Pinches,0,370,348,380,356,0060,400
400,Pinches,1,388,337,400,345,0060,400
400,Sloper,0,310,360,343,389,0060,400
400,Crimps,0,296,347,304,355,0060,400
400,Crimps,0,297,335,305,343,0060,400
400,Crimps,0,235,322,248,332,0060,400
400,Crimps,0,234,336,246,344,0060,400
400,Crimps,0,293,268,302,278,0060,400
400,Crimps,0,294,215,311,236,0060,400
400,Sloper,0,298,150,334,200,0060,400
400,Sloper,0,288,156,305,192,0060,400
400,Crimps,0,284,126,296,140,0060,400
400,Crimps,0,261,149,286,169,0060,400
400,Crimps,0,253,223,271,234,0060,400
400,Jugs,0,246,202,269,221,0060,400
400,Crimps,0,261,37,277,56,0060,400
400,Crimps,0,240,12,263,38,0060,400
400,Sloper,0,214,108,281,165,0060,400
400,Sloper,0,194,175,226,199,0060,400
400,Sloper,1,112,1,186,59,0060,400
400,Jugs,0,158,41,192,71,0060,400
400,Jugs,0,160,136,191,161,0060,400
400,Crimps,0,122,90,141,120,0060,400
400,Sloper,0,142,171,208,223,0060,400
400,Crimps,0,218,276,236,295,0060,400
400,Crimps,0,186,276,204,294,0060,400
400,Crimps,0,197,305,219,327,0060,400
400,Crimps,0,190,322,215,342,0060,400
400,Sloper,0,160,328,194,354,0060,400
400,Sloper,0,112,221,152,254,0060,400
400,Sloper,0,107,244,138,265,0060,400
400,Sloper,0,117,267,141,279,0060,400
400,Sloper,0,92,257,117,281,0060,400
400,Crimps,0,81,277,97,292,0060,400
400,Crimps,0,64,371,79,380,0060,400
400,Crimps,0,114,331,125,342,0060,400
400,Sloper,0,105,381,115,392,0060,400
400,Sloper,0,25,338,40,354,0060,400
400,Jugs,0,41,347,60,365,0060,400
400,Crimps,0,18,322,36,333,0060,400
400,Sloper,0,28,286,46,300,0060,400
400,Sloper,0,39,233,74,257,0060,400
400,Sloper,0,34,128,56,151,0060,400
400,Sloper,0,4,240,28,264,0060,400
400,Sloper,0,8,272,23,287,0060,400
400,Sloper,0,36,174,55,209,0060,400
400,Sloper,1,1,302,29,344,0060,400
400,Crimps,0,18,298,28,313,0060,400
400,Sloper,0,32,235,46,259,0060,400
400,Crimps,0,49,195,58,217,0060,400
400,Jugs,0,74,70,84,92,0060,400
400,Pinches,0,48,172,63,192,0060,400
400,Jugs,0,59,113,77,149,0060,400
400,Jugs,0,77,62,89,82,0060,400
400,Sloper,0,79,17,102,54,0060,400
400,Jugs,0,93,7,107,28,0060,400
400,Volumes,1,10,250,126,400,0060,400
400,Volumes,0,186,33,337,267,0060,400
400,Sloper,1,268,1,328,56,0061,400
400,Jugs,0,250,59,275,92,0061,400
400,Jugs,0,309,142,342,164,0061,400
400,Sloper,0,179,3,246,97,0061,400
400,Sloper,0,206,152,244,189,0061,400
400,Sloper,0,9,258,102,301,0061,400
400,Sloper,0,139,303,176,329,0061,400
400,Crimps,0,147,46,180,100,0061,400
400,Crimps,0,212,182,249,226,0061,400
400,Crimps,0,316,167,343,194,0061,400
400,Crimps,0,326,166,353,194,0061,400
400,Sloper,1,62,358,134,400,0061,400
400,Volumes,0,178,128,372,241,0061,400
400,Volumes,1,1,238,200,400,0061,400
400,Crimps,0,208,23,279,124,0062,400
400,Sloper,0,69,197,115,252,0062,400
400,Sloper,0,131,272,156,306,0062,400
400,Crimps,0,188,253,242,316,0062,400
400,Crimps,1,264,378,318,400,0062,400
400,Sloper,0,30,223,126,296,0062,400
400,Volumes,0,52,289,223,394,0062,400
400,Volumes,0,51,149,246,330,0062,400
400,Volumes,1,198,1,400,150,0062,400
400,Sloper,0,38,152,80,189,0063,400
400,Jugs,0,46,203,76,229,0063,400
400,Sloper,1,53,384,86,400,0063,400
400,Pinches,0,57,348,85,371,0063,400
400,Sloper,0,75,291,118,351,0063,400
400,Jugs,0,82,246,128,305,0063,400
400,Crimps,0,166,219,188,248,0063,400
400,Pinches,0,257,18,295,50,0063,400
400,Jugs,0,115,38,161,95,0063,400
400,Jugs,0,164,53,186,80,0063,400
400,Jugs,0,180,178,203,203,0063,400
400,Pinches,0,169,254,200,274,0063,400
400,Pinches,0,195,103,228,122,0063,400
400,Jugs,0,205,115,243,151,0063,400
400,Sloper,0,179,278,206,302,0063,400
400,Jugs,0,209,194,236,215,0063,400
400,Jugs,0,221,280,241,301,0063,400
400,Jugs,0,244,110,282,146,0063,400
400,Crimps,0,261,50,282,86,0063,400
400,Crimps,0,268,49,287,87,0063,400
400,Crimps,0,258,178,274,197,0063,400
400,Crimps,0,262,242,268,258,0063,400
400,Sloper,0,236,313,256,338,0063,400
400,Sloper,0,288,294,310,317,0063,400
400,Jugs,1,380,10,400,39,0063,400
400,Sloper,0,347,52,383,111,0063,400
400,Crimps,0,381,119,395,130,0063,400
400,Crimps,1,378,64,400,90,0063,400
400,Crimps,0,324,174,338,193,0063,400
400,Crimps,0,339,175,349,191,0063,400
400,Crimps,0,305,224,321,241,0063,400
400,Crimps,0,316,205,332,227,0063,400
400,Sloper,0,283,231,309,261,0063,400
400,Crimps,0,276,152,296,181,0063,400
400,Sloper,0,292,165,308,179,0063,400
400,Sloper,0,310,104,334,145,0063,400
400,Sloper,0,294,136,314,162,0063,400
400,Crimps,0,330,219,338,226,0063,400
400,Crimps,0,322,231,332,239,0063,400
400,Crimps,0,348,226,354,230,0063,400
400,Crimps,0,343,236,348,242,0063,400
400,Sloper,0,342,245,358,263,0063,400
400,Sloper,0,355,254,371,274,0063,400
400,Volumes,0,135,139,269,334,0063,400
400,Sloper,1,383,202,400,234,0063,400
400,Sloper,0,370,172,391,195,0063,400
400,Jugs,0,367,199,382,210,0063,400
400,Crimps,0,285,311,306,337,0064,400
400,Sloper,0,295,274,322,305,0064,400
400,Pinches,0,246,283,296,328,0064,400
400,Sloper,0,206,348,219,361,0064,400
400,Volumes,1,374,302,400,328,0064,400
400,Jugs,0,254,216,288,246,0064,400
400,Sloper,0,233,204,262,228,0064,400
400,Sloper,0,270,79,378,189,0064,400
400,Sloper,0,184,46,285,233,0064,400
400,Sloper,1,136,1,227,89,0064,400
400,Sloper,1,56,384,91,400,0064,400
400,Crimps,0,63,325,81,338,0064,400
400,Sloper,0,104,375,145,396,0064,400
400,Sloper,0,63,278,166,351,0064,400
400,Sloper,0,100,254,150,301,0064,400
400,Sloper,0,120,236,152,273,0064,400
400,Jugs,0,336,327,387,371,0064,400
400,Pinches,0,120,184,152,236,0064,400
400,Pinches,0,125,125,158,184,0064,400
400,Pinches,0,135,75,167,112,0064,400
400,Volumes,1,1,198,86,278,0064,400
400,Jugs,1,1,28,28,87,0064,400
400,Jugs,0,131,162,231,259,0065,400
400,Jugs,0,200,4,229,30,0066,400
400,Sloper,0,124,11,153,41,0066,400
400,Sloper,0,70,191,112,229,0066,400
400,Jugs,0,74,245,104,274,0066,400
400,Sloper,1,95,347,150,400,0066,400
400,Jugs,0,109,296,163,363,0066,400
400,Crimps,0,208,265,229,298,0066,400
400,Pinches,0,210,304,240,324,0066,400
400,Sloper,0,217,332,246,359,0066,400
400,Jugs,0,261,333,283,359,0066,400
400,Jugs,0,222,221,248,248,0066,400
400,Jugs,0,253,238,280,262,0066,400
400,Pinches,0,236,149,273,166,0066,400
400,Pinches,0,299,77,332,104,0066,400
400,Crimps,0,303,103,323,134,0066,400
400,Crimps,0,309,104,328,136,0066,400
400,Jugs,0,248,162,288,197,0066,400
400,Sloper,0,204,102,225,125,0066,400
400,Jugs,0,156,85,198,137,0066,400
400,Jugs,1,263,1,300,39,0066,400
400,Jugs,0,278,10,316,51,0066,400
400,Sloper,0,357,14,387,41,0066,400
400,Sloper,1,369,111,400,164,0066,400
400,Jugs,0,286,158,323,192,0066,400
400,Crimps,0,293,224,309,245,0066,400
400,Crimps,0,310,198,328,227,0066,400
400,Sloper,0,323,209,335,225,0066,400
400,Sloper,0,338,155,360,195,0066,400
400,Sloper,0,326,185,344,211,0066,400
400,Sloper,0,303,349,325,378,0066,400
400,Sloper,0,354,296,369,316,0066,400
400,Sloper,0,363,307,376,327,0066,400
400,Sloper,0,305,283,329,313,0066,400
400,Sloper,0,325,274,340,292,0066,400
400,Crimps,0,335,254,349,276,0066,400
400,Crimps,0,344,225,357,241,0066,400
400,Crimps,0,356,225,367,241,0066,400
400,Sloper,0,379,223,397,244,0066,400
400,Volumes,0,170,182,295,397,0066,400
400,Crimps,0,360,274,367,281,0066,400
400,Crimps,0,355,287,361,293,0066,400
400,Crimps,0,347,270,354,276,0066,400
400,Crimps,0,340,282,348,289,0066,400
400,Jugs,0,375,249,389,261,0066,400
400,Volumes,1,44,1,379,390,0067,400
400,Sloper,0,111,111,286,288,0068,400
400,Sloper,1,146,1,236,99,0068,400
400,Sloper,1,1,114,81,249,0068,400
400,Sloper,1,1,273,63,400,0068,400
400,Sloper,0,336,286,386,332,0068,400
400,Volumes,0,211,69,237,93,0069,400
400,Volumes,0,203,82,229,106,0069,400
400,Jugs,0,187,61,206,77,0069,400
400,Jugs,0,173,86,194,104,0069,400
400,Jugs,0,186,113,207,130,0069,400
400,Jugs,0,269,336,286,355,0069,400
400,Jugs,0,259,194,272,210,0069,400
400,Jugs,0,161,49,183,67,0069,400
400,Jugs,0,210,182,226,195,0069,400
400,Jugs,0,149,170,165,182,0069,400
400,Crimps,0,145,157,160,168,0069,400
400,Crimps,0,141,173,154,185,0069,400
400,Volumes,0,261,196,290,252,0069,400
400,Volumes,0,234,250,292,367,0069,400
400,Volumes,0,126,307,185,365,0069,400
400,Sloper,0,190,214,242,273,0069,400
400,Sloper,0,146,240,202,308,0069,400
400,Sloper,0,70,41,87,60,0069,400
400,Crimps,0,57,21,71,31,0069,400
400,Jugs,0,81,21,101,39,0069,400
400,Sloper,0,108,64,166,123,0069,400
400,Crimps,0,73,165,82,175,0069,400
400,Sloper,0,60,178,114,239,0069,400
400,Sloper,1,1,191,55,248,0069,400
400,Crimps,0,138,283,148,296,0069,400
400,Crimps,0,59,284,73,298,0069,400
400,Crimps,0,116,254,123,263,0069,400
400,Crimps,0,122,261,127,270,0069,400
400,Crimps,0,51,208,61,217,0069,400
400,Crimps,0,48,192,57,200,0069,400
400,Crimps,0,7,177,18,186,0069,400
400,Crimps,0,63,122,78,140,0069,400
400,Crimps,0,55,114,68,131,0069,400
400,Crimps,0,49,109,60,120,0069,400
400,Sloper,0,252,178,290,216,0070,400
400,Sloper,0,215,152,251,184,0070,400
400,Crimps,0,270,237,317,283,0070,400
400,Crimps,0,235,107,273,155,0070,400
400,Crimps,0,273,78,303,104,0070,400
400,Crimps,0,29,206,62,239,0070,400
400,Crimps,0,47,278,70,304,0070,400
400,Crimps,0,47,378,64,398,0070,400
400,Crimps,1,1,102,26,139,0070,400
400,Jugs,0,150,255,173,283,0070,400
400,Jugs,0,158,308,179,333,0070,400
400,Pinches,0,146,276,170,306,0070,400
400,Sloper,1,1,290,25,314,0070,400
400,Jugs,1,88,1,112,29,0070,400
400,Sloper,0,48,10,240,163,0070,400
400,Jugs,0,4,9,57,56,0070,400
400,Jugs,1,1,15,43,75,0070,400
400,Volumes,0,367,297,397,359,0070,400
400,Pinches,1,342,1,363,16,0070,400
400,Pinches,0,378,135,395,179,0070,400
400,Volumes,0,274,305,349,379,0071,400
400,Sloper,1,350,184,400,260,0071,400
400,Sloper,0,295,217,365,304,0071,400
400,Crimps,0,185,271,200,290,0071,400
400,Crimps,0,284,271,299,288,0071,400
400,Crimps,0,254,236,263,244,0071,400
400,Crimps,0,262,246,271,253,0071,400
400,Jugs,0,372,143,392,160,0071,400
400,Jugs,0,290,127,311,142,0071,400
400,Crimps,0,280,130,300,147,0071,400
400,Crimps,0,285,111,305,124,0071,400
400,Jugs,0,339,53,364,76,0071,400
400,Jugs,0,321,20,346,42,0071,400
400,Volumes,0,359,15,394,44,0071,400
400,Volumes,1,367,1,400,26,0071,400
400,Sloper,1,238,1,311,67,0071,400
400,Sloper,0,181,138,251,214,0071,400
400,Sloper,0,106,153,175,224,0071,400
400,Crimps,0,171,176,183,187,0071,400
400,Crimps,0,166,154,178,166,0071,400
400,Crimps,0,114,136,129,147,0071,400
400,Crimps,0,89,200,105,211,0071,400
400,Crimps,0,73,148,84,160,0071,400
400,Crimps,0,45,30,56,47,0071,400
400,Crimps,0,93,38,106,57,0071,400
400,Crimps,0,164,51,178,62,0071,400
400,Crimps,0,172,56,188,80,0071,400
400,Crimps,0,184,65,200,90,0071,400
400,Jugs,1,25,1,52,23,0071,400
400,Jugs,0,41,68,67,91,0071,400
400,Sloper,1,1,48,47,130,0071,400
400,Sloper,1,1,355,31,400,0071,400
400,Crimps,0,197,123,206,131,0071,400
400,Sloper,1,1,1,28,53,0071,400
400,Pinches,1,1,316,30,351,0072,400
400,Pinches,1,1,126,17,160,0072,400
400,Pinches,1,1,46,23,77,0072,400
400,Pinches,0,128,127,160,147,0072,400
400,Pinches,0,153,224,182,258,0072,400
400,Pinches,0,202,350,227,374,0072,400
400,Sloper,0,343,152,388,181,0072,400
400,Sloper,0,349,115,387,147,0072,400
400,Sloper,0,196,242,229,275,0072,400
400,Crimps,0,188,332,213,360,0072,400
400,Jugs,0,199,273,225,297,0072,400
400,Jugs,0,323,294,347,318,0072,400
400,Jugs,0,59,293,86,319,0072,400
400,Jugs,0,134,350,156,373,0072,400
400,Jugs,0,155,22,178,46,0072,400
400,Jugs,1,168,1,190,22,0072,400
400,Jugs,0,126,61,149,84,0072,400
400,Jugs,0,119,108,136,133,0072,400
400,Jugs,0,211,133,234,152,0072,400
400,Jugs,0,196,150,215,170,0072,400
400,Jugs,0,317,156,341,183,0072,400
400,Jugs,0,298,141,323,164,0072,400
400,Crimps,0,74,234,85,246,0072,400
400,Crimps,0,221,235,233,244,0072,400
400,Pockets,0,139,271,209,334,0072,400
400,Pockets,0,129,83,231,141,0072,400
400,Pockets,0,9,72,28,90,0073,400
400,Crimps,0,21,87,33,101,0073,400
400,Sloper,0,51,76,75,97,0073,400
400,Sloper,1,1,188,42,245,0073,400
400,Sloper,1,1,221,20,254,0073,400
400,Sloper,0,19,284,61,310,0073,400
400,Sloper,0,84,282,120,309,0073,400
400,Pinches,0,76,211,97,240,0073,400
400,Jugs,0,98,188,110,201,0073,400
400,Volumes,0,34,153,104,201,0073,400
400,Sloper,0,97,39,134,98,0073,400
400,Jugs,0,145,18,164,38,0073,400
400,Jugs,0,145,73,164,89,0073,400
400,Sloper,0,119,111,154,149,0073,400
400,Volumes,0,100,102,184,190,0073,400
400,Jugs,0,151,231,170,248,0073,400
400,Crimps,0,150,206,162,217,0073,400
400,Crimps,0,184,229,196,246,0073,400
400,Pockets,0,187,204,202,220,0073,400
400,Volumes,0,148,267,204,308,0073,400
400,Volumes,0,213,265,265,306,0073,400
400,Sloper,0,253,206,271,231,0073,400
400,Volumes,0,233,199,271,254,0073,400
400,Crimps,0,251,70,257,82,0073,400
400,Crimps,0,256,66,265,86,0073,400
400,Jugs,0,229,118,250,154,0073,400
400,Sloper,0,238,104,281,171,0073,400
400,Sloper,0,266,97,307,163,0073,400
400,Jugs,0,293,48,304,61,0073,400
400,Jugs,0,288,70,305,86,0073,400
400,Jugs,0,311,48,328,64,0073,400
400,Jugs,0,325,27,338,41,0073,400
400,Crimps,0,325,63,332,74,0073,400
400,Crimps,0,330,62,336,76,0073,400
400,Jugs,0,300,88,312,97,0073,400
400,Jugs,0,310,119,322,133,0073,400
400,Jugs,0,296,156,309,167,0073,400
400,Jugs,0,310,157,319,170,0073,400
400,Pinches,0,305,181,321,191,0073,400
400,Pinches,0,304,192,321,204,0073,400
400,Pinches,0,298,215,315,226,0073,400
400,Jugs,0,307,204,323,216,0073,400
400,Crimps,0,311,171,318,179,0073,400
400,Crimps,0,275,193,284,200,0073,400
400,Sloper,1,354,1,400,60,0073,400
400,Sloper,1,375,53,400,108,0073,400
400,Sloper,0,317,110,359,164,0073,400
400,Pinches,0,326,214,338,223,0073,400
400,Sloper,0,341,181,384,227,0073,400
400,Sloper,1,374,241,400,283,0073,400
400,Sloper,0,291,259,307,270,0073,400
400,Sloper,0,292,282,303,290,0073,400
400,Sloper,0,312,248,326,260,0073,400
400,Sloper,0,302,236,318,248,0073,400
400,Sloper,0,311,282,324,291,0073,400
400,Sloper,0,375,150,382,158,0073,400
400,Sloper,0,355,181,364,189,0073,400
400,Sloper,1,111,1,134,12,0073,400
400,Volumes,1,19,1,83,15,0073,400
400,Sloper,1,312,49,400,130,0074,400
400,Sloper,1,344,170,400,268,0074,400
400,Crimps,0,351,161,379,175,0074,400
400,Pockets,0,128,81,176,130,0074,400
400,Pockets,0,46,90,120,172,0074,400
400,Pockets,0,203,163,297,254,0074,400
400,Pockets,0,285,266,370,350,0074,400
400,Volumes,1,202,311,307,400,0074,400
400,Sloper,1,84,320,213,400,0074,400
400,Jugs,0,3,74,38,105,0074,400
400,Jugs,0,18,158,53,183,0074,400
400,Jugs,0,53,227,86,252,0074,400
400,Jugs,1,1,254,26,276,0074,400
400,Jugs,1,1,227,22,252,0074,400
400,Sloper,0,64,26,104,47,0074,400
400,Jugs,0,319,17,347,52,0075,400
400,Jugs,0,362,41,388,74,0075,400
400,Jugs,0,322,91,348,121,0075,400
400,Jugs,0,311,171,338,200,0075,400
400,Jugs,0,373,158,398,186,0075,400
400,Jugs,0,358,209,385,238,0075,400
400,Jugs,0,311,277,340,306,0075,400
400,Jugs,1,375,282,400,306,0075,400
400,Jugs,0,334,343,363,369,0075,400
400,Volumes,0,153,20,220,48,0075,400
400,Volumes,0,124,311,193,370,0075,400
400,Sloper,0,73,111,96,143,0075,400
400,Sloper,0,77,140,95,162,0075,400
400,Sloper,0,77,163,92,178,0075,400
400,Volumes,0,20,208,61,246,0075,400
400,Volumes,0,60,246,82,284,0075,400
400,Crimps,0,217,60,232,75,0075,400
400,Pinches,0,8,175,30,204,0075,400
400,Volumes,1,1,1,33,29,0076,400
400,Jugs,0,28,21,50,42,0076,400
400,Crimps,0,59,16,69,29,0076,400
400,Sloper,0,30,62,63,98,0076,400
400,Sloper,0,78,46,101,81,0076,400
400,Crimps,0,69,57,79,69,0076,400
400,Crimps,0,72,75,81,87,0076,400
400,Crimps,0,71,93,82,104,0076,400
400,Crimps,0,72,104,83,117,0076,400
400,Crimps,0,73,156,80,169,0076,400
400,Crimps,0,72,170,80,180,0076,400
400,Crimps,0,21,114,33,125,0076,400
400,Crimps,0,27,127,38,137,0076,400
400,Crimps,0,29,136,39,144,0076,400
400,Sloper,0,3,216,31,246,0076,400
400,Volumes,1,1,209,61,274,0076,400
400,Sloper,0,47,317,78,340,0076,400
400,Crimps,0,64,225,72,237,0076,400
400,Crimps,0,84,211,91,219,0076,400
400,Crimps,0,43,194,54,202,0076,400
400,Crimps,0,94,190,103,202,0076,400
400,Crimps,0,89,227,97,236,0076,400
400,Crimps,0,87,262,96,272,0076,400
400,Crimps,0,87,283,95,293,0076,400
400,Crimps,0,95,153,104,163,0076,400
400,Pockets,0,108,295,116,306,0076,400
400,Crimps,0,103,324,113,332,0076,400
400,Crimps,0,109,314,115,324,0076,400
400,Sloper,0,340,81,386,158,0076,400
400,Sloper,0,348,26,380,55,0076,400
400,Sloper,1,378,184,400,216,0076,400
400,Volumes,1,355,154,400,275,0076,400
400,Volumes,0,277,227,357,284,0076,400
400,Sloper,0,326,302,354,339,0076,400
400,Crimps,0,355,271,369,288,0076,400
400,Sloper,0,287,145,313,167,0076,400
400,Pockets,0,250,154,268,170,0076,400
400,Sloper,0,202,61,234,101,0076,400
400,Sloper,0,279,24,307,73,0076,400
400,Sloper,0,259,52,283,83,0076,400
400,Volumes,1,256,1,317,103,0076,400
400,Crimps,0,261,169,272,179,0076,400
400,Pinches,0,225,244,287,335,0076,400
400,Sloper,0,242,303,263,337,0076,400
400,Sloper,0,196,177,258,240,0076,400
400,Sloper,0,186,303,204,320,0076,400
400,Jugs,0,159,225,180,240,0076,400
400,Jugs,0,127,184,143,202,0076,400
400,Jugs,0,174,10,192,28,0076,400
400,Crimps,0,163,53,178,68,0076,400
400,Crimps,0,177,77,196,88,0076,400
400,Jugs,0,152,123,173,139,0076,400
400,Jugs,0,137,269,156,290,0076,400
400,Sloper,0,145,332,161,344,0076,400
400,Sloper,0,147,354,163,368,0076,400
400,Crimps,0,169,305,178,313,0076,400
400,Crimps,0,182,319,191,328,0076,400
400,Crimps,0,196,333,204,342,0076,400
400,Sloper,0,231,365,255,379,0076,400
400,Pinches,0,136,160,173,238,0076,400
400,Sloper,0,172,160,198,183,0076,400
400,Pinches,1,234,1,262,34,0076,400
400,Jugs,0,189,98,211,117,0076,400
400,Jugs,0,186,31,209,52,0076,400
400,Pinches,0,103,139,128,172,0076,400
400,Pinches,0,118,15,165,98,0076,400
400,Pinches,0,99,110,124,137,0076,400
400,Pinches,0,105,132,124,151,0076,400
400,Pinches,0,110,30,131,64,0076,400
400,Pinches,0,191,50,198,62,0076,400
400,Sloper,0,181,57,196,69,0076,400
400,Crimps,0,186,180,196,189,0076,400
400,Sloper,1,306,1,390,93,0077,400
400,Jugs,1,384,20,400,48,0077,400
400,Sloper,1,330,336,396,400,0077,400
400,Sloper,0,255,225,340,305,0077,400
400,Crimps,0,213,34,225,49,0077,400
400,Crimps,0,221,35,230,51,0077,400
400,Sloper,0,313,166,330,182,0077,400
